IZ_MMS	NZ_MMS	OCLC	BIB_LEVEL	DOC	TAG	IND	FIELD
990292777130306576	9910603301206561	7833851	s	 	540	  	$a Current Copyright Fee: GBP17.50 $c 0. $5 Uk
990292777130306576	9910603301206561	7833851	s	 	590	  	$a Nos. 6-8 bound with serial under its earlier title. $5 FTaSU $9 LOCAL
990292778040306576	9910603342706561	10987527	s	 	590	  	$a Includes nos. 6-8 of serial under its later title. $5 FTaSU $9 LOCAL
990292803130306576	9910914613306561	2076595	s	 	590	  	$a Vol. 9 (1961)-v. 14, no. 1 (fall 1966) bound with later title: Carnegie quarterly. $5 FTaSU $9 LOCAL
990292825790306576	9910707508606561	5214724	m	 	590	  	$a Bookplate: Ex libris Marcel Dunan. $5 FTaSU $9 LOCAL
990292864390306576	9910616547406561	13988923	s	 	590	  	$a Vol. 3 (1926), copy 2 is filmed with Vol. 1 (1924)-v. 2 (1925) copy 1. $5 FTaSU $9 LOCAL
990292877970306576	9910648046706561	45617739	m	n	590	  	$a Shelved in Oversize. $5 FTaSU $9 LOCAL
990292877970306576	9910648046706561	45617739	m	n	590	  	$a Shelved in Oversize. $5 FTaSU $9 LOCAL
990292897700306576	9910683505106561	05617356	m	 	490	0 	$a Anglistische Forschungen ; Heft 137 $5 FTaSU
990292897700306576	9910683505106561	05617356	m	 	500	  	$a Includes index. $5 FTaSU
990292933950306576	9910683472706561	5236166	m	z	590	  	$a C. 2 from the collection of Neill Archer Roan. $5 FTaSU $9 LOCAL
990293035350306576	9910683497706561	5256789	m	a	590	  	$a Label covering original imprint reads: Cor Publ. Co., Massapequa, N. Y. $5 FTaSU $9 LOCAL
990293057660306576	9910767814506561	5261243	m	 	590	  	$a Ex-libris Marcel Dunan. $5 FTaSU $9 LOCAL
990293062310306576	9910831361506561	36644283	m	9	590	  	$a Discussion guide: Library's copy imperfect: Lacks p. 11-12, 17-18, 23-30. $5 FTaSU $9 LOCAL
990293104110306576	9910767789006561	5266153	m	l	590	  	$a Another copy: M Film 263 reel 4 $5 FTaSU $9 local
990293104610306576	9910767853306561	5266227	m	u	590	  	$a Another copy: M Film 263 reel 4 $5 FTaSU $9 local
990293140000306576	9910767823606561	05528157	m	 	490	0 	$a Gegenwartsfragen der Ost-Wirtschaft, Bd. 5 $5 FTaSU
990293162940306576	9910767836806561	19800296	m	d	590	  	$a Imperfect copy: p. 17-32 (1st sequence) lacking; p. 13-28 (2nd sequence) $5 FTaSU $9 LOCAL
990293171800306576	9910767792506561	5280430	m	 	590	  	$a Accompanies Intelligence and research reports (Doc Film 4071) $5 FTaSU $9 LOCAL
990293196540306576	9910823195406561	29608745	m	l	590	  	$a Library's copy: Leaves taped together to facilitate binding. $5 FTaSU $9 LOCAL
990293226620306576	9910817440206561	34962084	m	 	590	  	$a Presentation copy, autographed by J. Michael Shea, a charter class graduate of the F.S.U. Law School. $5 FTaSU $9 LOCAL
990293253030306576	9910823797806561	08285116	m	 	490	0 	$a Sozial- und wirtschaftshistorische Studien ; Bd. 12 $5 FTaSU
990293262920306576	9910823738306561	5296781	m	 	590	  	$a h $5 FTaSU $9 LOCAL
990293264080306576	9910823785506561	ocn320974828	m	a	590	  	$a Shelved in Library Research $5 FTaSU $9 LOCAL
990293286190306576	9910823726806561	5302338	s	 	590	  	$a sc 82 $5 FTaSU $9 LOCAL
990293341940306576	9910885264506561	14449324	s	 	590	  	$a 1957-1960 bound with preceding title. $5 FTaSU $9 LOCAL
990293366100306576	9910823789206561	05316305	m	 	490	0 	$a Estudios de psicología criminal ; v. 13 $5 FTaSU
990293366100306576	9910823789206561	05316305	m	 	500	  	$a Translation of Menschenraub, Flugzeugentfünrungen, Geiselnahme-kidnapping. $5 FTaSU
990293367340306576	9910823794406561	05316439	m	 	490	0 	$a Col·lecció 3:4 : Sèrie la unitat ; no. 7 $5 FTaSU
990293371250306576	9910823804406561	05317334	s	 	362	0 	$a 1916/38- $5 FTaSU
990293371250306576	9910823804406561	05317334	s	 	490	0 	$a University of Missouri bulletin. Education series $5 FTaSU
990293373590306576	9910823806306561	05318412	s	 	321	  	$a Eight times a year $b 1920-1929 $5 FTaSU
990293373590306576	9910823806306561	05318412	s	 	362	0 	$a Vol. 1 (Mar. 1920)- $5 FTaSU
990293373590306576	9910823806306561	05318412	s	 	500	  	$a Subtitle varies. $5 FTaSU
990293373590306576	9910823806306561	05318412	s	 	500	  	$a Cover title: Junior-senior high school clearing house. $5 FTaSU
990293373590306576	9910823806306561	05318412	s	 	515	  	$a Publication suspended from May 1921-1923; from June, 1924-Mar. 1928, inclusive. $5 FTaSU
990293373590306576	9910823806306561	05318412	s	 	533	  	$a Microfilm. $e reels. 35mm. $5 FTaSU
990293373590306576	9910823806306561	05318412	s	 	500	  	$a Editors: v. 1, 1920-21, S. O. Rorem. v. 2, 1923-24, M. G. Clark. v. 3, 1928-29, S. O. Rorem. Sept. 1929-May 1935, P. W. L. Cox and others. Sept. 1935-May 1936, J. C. Duff. Sept. 1936- F. E. Long. $5 FTaSU
990293374050306576	9910823814906561	05318426	s	 	362	0 	$a 1925-1933. $5 FTaSU
990293374050306576	9910823814906561	05318426	s	 	785	00	$t Almanacco anti letterario Bompiani $5 FTaSU
990293374860306576	9910823793506561	05318544	s	 	362	0 	$a [Vol.] 1 (1954)- [v.] 17 (1977). $5 FTaSU
990293374860306576	9910823793506561	05318544	s	 	515	  	$a Consecutive numbers assigned to each contribution. $5 FTaSU
990293375360306576	9910823786306561	05318661	s	 	362	0 	$a no. 1- $5 FTaSU
990293375360306576	9910823786306561	05318661	s	 	500	  	$a Each issue has also distinctive title. $5 FTaSU
990293377440306576	9910823812806561	05319471	m	 	490	1 	$a Raj quartet ; $v v. 4 $5 FTaSU
990293377440306576	9910823812806561	05319471	m	 	500	  	$a First published in Great Britain 1975. $5 FTaSU
990293379750306576	9910823816306561	05320360	s	 	780	00	$t Mental hospitals $x 0096-5502 $5 FTaSU
990293379750306576	9910823816306561	05320360	s	 	785	00	$t Psychiatric services $x 1075-2730 $w (OCoLC)33130648 $5 FTaSU
990293381120306576	9910823804706561	05320610	s	 	362	0 	$a 1964-1993 $5 FTaSU
990293381120306576	9910823804706561	05320610	s	 	500	  	$a Description based on: 1981. $5 FTaSU
990293381120306576	9910823804706561	05320610	s	 	785	00	$t Carson-Newman studies $x 1081-7727 $w (DLC) 95648301 $w (OCoLC)32070804 $5 FTaSU
990293388780306576	9910744748506561	05322070	m	 	490	0 	$a Gold medal books, s684 $5 FTaSU
990293388780306576	9910744748506561	05322070	m	 	500	  	$a Cover painting by Barye Phillips. $5 FTaSU
990293392910306576	9910744724706561	05322982	m	 	490	1 	$a Columbia University contributions to education. Teachers College series ; $v no. 317 $5 FTaSU
990293392910306576	9910744724706561	05322982	m	 	500	  	$a Published also as thesis (PH.D.) Columbia University, 1928. $5 FTaSU
990293395320306576	9910744790206561	05323782	m	 	490	1 	$a Pubblicazioni della Sezione romanza, Istituto universitario orientale, Napoli : Testi ; v. 8 $5 FTaSU
990293395320306576	9910744790206561	05323782	m	 	505	1 	$a v. 1. Le tragedie. $5 FTaSU
990293395760306576	9910744750306561	05323935	m	 	490	0 	$a Mainzer philosphische Forschungen, Bd. 6 $5 FTaSU
990293395760306576	9910744750306561	05323935	m	 	500	  	$a Issued also as thesis, Mainz, 1964. $5 FTaSU
990293396280306576	9910744770006561	05324081	m	 	490	0 	$a An Essandess paperback. $5 FTaSU
990293396280306576	9910744770006561	05324081	m	 	500	  	$a This book was originally published in 1960 under the title : Sampling in a nutshell. $5 FTaSU
990293396900306576	9910744792406561	05324227	s	 	362	0 	$a Vol. 1 (Nov. 1945)- $5 FTaSU
990293396900306576	9910744792406561	05324227	s	 	533	  	$a Microfilm. $e reels. 35 mm. $5 FTaSU
990293402870306576	9910744746206561	05325892	m	 	490	0 	$a Natuurgids in kleuren. $5 FTaSU
990293402870306576	9910744746206561	05325892	m	 	500	  	$a Includes index. $5 FTaSU
990293403020306576	9910744802606561	05325924	m	 	490	0 	$a Natuurgids in kleuren $5 FTaSU
990293403020306576	9910744802606561	05325924	m	 	500	  	$a Includes index. $5 FTaSU
990293407230306576	9910744707606561	05326931	m	 	490	0 	$a Det Lille universitet. $5 FTaSU
990293407230306576	9910744707606561	05326931	m	 	500	  	$a English edition first published in New York, 1958. $5 FTaSU
990293407230306576	9910744707606561	05326931	m	 	500	  	$a Includes index. $5 FTaSU
990293407410306576	9910744706806561	05326982	m	 	490	0 	$a Natuurgids in kleuren. $5 FTaSU
990293407410306576	9910744706806561	05326982	m	 	500	  	$a Includes index. $5 FTaSU
990293409960306576	9910744781506561	05327827	m	 	490	0 	$a GARP special report ; no. 29 $5 FTaSU
990293414660306576	9910744778806561	05329884	m	 	490	0 	$a The James Sprunt historical publications, v.12, no.1 $5 FTaSU
990293415040306576	9910744709806561	05330078	s	 	362	0 	$a 1979 . $5 FTaSU
990293415040306576	9910744709806561	05330078	s	 	500	  	$a Library has: . $5 FTaSU
990293415040306576	9910744709806561	05330078	s	 	500	  	$a ̇ $5 FTaSU
990293415040306576	9910744709806561	05330078	s	 	500	  	$a At head of title: Cassette Information Services. $5 FTaSU
990293415040306576	9910744709806561	05330078	s	 	780	00	$t Directory of spoken-voice audio-cassettes $5 FTaSU
990293416970306576	9910744717306561	05330705	m	 	490	0 	$a Understanding Japan; no. 31 $5 FTaSU
990293426530306576	9910744745206561	05332990	m	 	490	0 	$a His Obra de V. Blasco Ibáñez $5 FTaSU
990293426530306576	9910744745206561	05332990	m	 	505	0 	$a Libro 1. Estados Unidos, Cuba, Panamá, Hawai, Japón, Corea, Manchuria.--Libro 2. China, Macao, Hong-Kong, Filipinas, Java, Singapur, Birmania, Calcuta.--Libro 3. India, Ceilán, Sudán, Nubia, Egipto. $5 FTaSU
990293426730306576	9910744744106561	05333039	m	 	490	0 	$a Libros de bolsillo Rialp ; $v 33 $5 FTaSU
990293426730306576	9910744744106561	05333039	m	 	500	  	$a Includes index. $5 FTaSU
990293427110306576	9910744768706561	05333300	m	 	490	0 	$a Otolaryngologic clinics of North America ; v. 12, no. 4, 1979 $5 FTaSU
990293427110306576	9910744768706561	05333300	m	 	500	  	$a Includes bibliographical references and index. $5 FTaSU
990293444670306576	9910744778306561	05334219	m	 	490	1 	$a Survey fertilitas mortalitas Indonesia ; seri monografi no. 4 $5 FTaSU
990293444670306576	9910744778306561	05334219	m	 	500	  	$a LD FEUI/FM-73/SMP no. 4/77. $5 FTaSU
990293444670306576	9910744778306561	05334219	m	 	500	  	$a Stamped on title page: Disertai salam dari, Lembaga Demografi, Fakultas Ekonomi, Universitas Indonesia ... Jakarta. $5 FTaSU
990293446850306576	9910744704806561	05334923	m	 	490	1 	$a Skrifter utgivna av Svenska institutet i Athen. Series prima in 4 ̊; $v 26 $5 FTaSU
990293446850306576	9910744704806561	05334923	m	 	500	  	$a English and French. $5 FTaSU
990293448650306576	9910744800606561	05335336	m	 	490	1 	$a Skriftserie - Scandia planen ; 4 $5 FTaSU
990293448650306576	9910744800606561	05335336	m	 	500	  	$a Danish, English, Norwegian, or Swedish. $5 FTaSU
990293448920306576	9910744740706561	05335423	m	 	490	0 	$a Fischer Bücherei, 704 $5 FTaSU
990293448920306576	9910744740706561	05335423	m	 	500	  	$a On spine: Deutsche Rätsel. $5 FTaSU
990293449140306576	9910744733506561	05335560	m	 	490	0 	$a Kleine Vandenhoeck-Reihe ; 1446 $5 FTaSU
990293449140306576	9910744733506561	05335560	m	 	500	  	$a Includes index. $5 FTaSU
990293449790306576	9910744712906561	05335602	m	 	490	0 	$a Jahrbuch der Geologischen Bundesanstalt. Sonderband 7 $5 FTaSU
990293449790306576	9910744712906561	05335602	m	 	500	  	$a Summary in German and English. $5 FTaSU
990293450490306576	9910744721606561	05335793	m	 	490	1 	$a Biblioteca di cultura contemporanea ; $v 135 $5 FTaSU
990293450490306576	9910744721606561	05335793	m	 	500	  	$a Includes indexes. $5 FTaSU
990293450810306576	9910744791306561	05335814	m	 	490	1 	$a Cataloghi - Gabinetto disegni e stampe degli Uffizi ; 51 $5 FTaSU
990293450810306576	9910744791306561	05335814	m	 	500	  	$a Exhibition held in Florence, 1978. $5 FTaSU
990293450810306576	9910744791306561	05335814	m	 	500	  	$a Includes index. $5 FTaSU
990293451040306576	9910744743606561	05335815	m	 	490	0 	$a Biblioteca de temas riojanos ; 19 $5 FTaSU
990293451040306576	9910744743606561	05335815	m	 	500	  	$a On t.p.: Servicio de Cultura de la Excma. Diputación Provincial. $5 FTaSU
990293451040306576	9910744743606561	05335815	m	 	500	  	$a Conferencia pronunciada en el Instituto de Estudios Riojanos, el día 26 de febrero de 1976. $5 FTaSU
990293452170306576	9910744775806561	05335870	m	 	490	0 	$a Col·lecció Llengua viva ; no. 1 $5 FTaSU
990293452440306576	9910744741506561	05335913	m	 	490	0 	$a I Grandi libri ; 20 $5 FTaSU
990293452440306576	9910744741506561	05335913	m	 	490	0 	$a I Garzanti $5 FTaSU
990293452960306576	9910744796606561	05335958	m	 	490	1 	$a Variorum reprints ; $v CS81 $5 FTaSU
990293452960306576	9910744796606561	05335958	m	 	500	  	$a Reprint of 33 articles which originally appeared in various periodicals. $5 FTaSU
990293455200306576	9910744792206561	05336080	m	 	490	1 	$a European regional planning series of studies ; no. 1 $5 FTaSU
990293455200306576	9910744792206561	05336080	m	 	500	  	$a Cover title: Co-ordination of planning in frontier regions. $5 FTaSU
990293468180306576	9910906181906561	4010872	m	 	590	  	$a Accompanies microfilm with the same title shelved under: Film 4241. $5 FTaSU $9 LOCAL
990293468490306576	9910906218806561	19377979	m	 	590	  	$a Accompanies microfilm with the same title shelved under: Film 4242. $5 FTaSU $9 LOCAL
990264851540306576	9910954386506561	28756500	m	 	590	  	$a FY02/03, Gift of Marvita Badenhausen. $5 FTaSU $9 LOCAL
990264868390306576	9910954382206561	32311940	m	 	590	  	$a 1994, Exchange. $5 FTaSU $9 LOCAL
990264869050306576	9910954348406561	4538261	s	 	590	  	$a Library holdings: Nrs. 60-65, 67-85, 103-106, 109-116, 118-119. $5 FTaSU $9 LOCAL
990264871280306576	9910954386106561	32340845	m	 	590	  	$a FY03, Purchase, BN.com, $19.95. $5 FTaSU $9 LOCAL
990264884850306576	9910954322006561	15392427	m	f	590	  	$a 1986, Gift of Jan Owsianko. $5 FTaSU $9 LOCAL
990264902650306576	9910954360106561	24280006	m	 	590	  	$a FY02/03, Gift of Dr. Ilona Bene. $5 FTaSU $9 LOCAL
990264910640306576	9910954328806561	2629747	m	 	590	  	$a FY03, Gift of Nancy Oppman, 2002. $5 FTaSU $9 LOCAL
990264919440306576	9910692448406561	46676883	m	 	590	  	$a <Vol.> I-II bound together in pam covers. $5 FTaSU $9 LOCAL
990264920170306576	9910954325106561	48686458	m	 	590	  	$a FY03, Exchange. $5 FTaSU $9 LOCAL
990264921650306576	9910954323706561	48584138	m	 	590	  	$a 1998, Exchange. $5 FTaSU $9 LOCAL
990264931980306576	9910954331506561	13607551	m	 	590	  	$a Library holdings include volumes 1 & 2 only. $5 FTaSU $9 LOCAL
990264931980306576	9910954331506561	13607551	m	 	590	  	$a FY07/06, Gift of the Koger Family, 2006. $5 FTaSU $9 LOCAL
990264934630306576	9910954389706561	50742928	m	 	590	  	$a Library copy accompanied by sales announcement. $5 FTaSU $9 LOCAL
990264934630306576	9910954389706561	50742928	m	 	590	  	$a 2001, Gift of Maxine and William Block. $5 FTaSU $9 LOCAL
990264934940306576	9910954322706561	50743968	m	 	590	  	$a Library copy accompanied by exhibition announcement and English translation (19 p. ; 15 cm.) of the foreword and last article of the catalog. $5 FTaSU $9 LOCAL
990264944350306576	9910954313406561	7639470	m	 	590	  	$a 1996, Gift of Paul and Joanne Perrot. $5 FTaSU $9 LOCAL
990264948740306576	9910954377106561	49410843	m	 	590	  	$a FY03, Purchase, Shamansky, $30.00. $5 FTaSU $9 LOCAL
990264951310306576	9910954392206561	49408413	m	 	590	  	$a FY03, Exchange. $5 FTaSU $9 LOCAL
990264956260306576	9910954409106561	1358107	m	 	590	  	$a FY03, Gift of Carolyn Johnson, 2002. $5 FTaSU $9 LOCAL
990264961650306576	9910954332006561	50862200	m	 	590	  	$a 7-1998, FG19836. $5 FTaSU $9 LOCAL
990264963830306576	9910954313906561	50285621	m	 	590	  	$a FY02/03, Gift of the Patrons Committee of FANA, 2002;FY10/09, Purchase, Shamansky, 2009. $5 FTaSU $9 LOCAL
990264965060306576	9910954390106561	50881638	m	 	590	  	$a FY03, Gift of the Patrons Committee of FANA, 2002. $5 FTaSU $9 LOCAL
990264965600306576	9910954352706561	33060477	m	 	590	  	$a FY03, Gift of USF. $5 FTaSU $9 LOCAL
990264972780306576	9910954384406561	50851460	m	 	590	  	$a FY03, Gift. $5 FTaSU $9 LOCAL
990264973690306576	9910954407506561	49248467	m	 	590	  	$a FY03, Gift of NGA, Ontario. $5 FTaSU $9 LOCAL
990264974230306576	9910954314206561	49879645	m	 	590	  	$a FY02: 50612: Shamansky, $54.50. $5 FTaSU $9 LOCAL
990264976750306576	9910954400006561	50992580	m	 	590	  	$a Library copy inscribed by author: A ma chère Elsa, mes amitiés, Geneve 21.9.94, Maryse Volet. $5 FTaSU $9 LOCAL
990264976750306576	9910954400006561	50992580	m	 	590	  	$a FY03, Gift of the Patrons Committee of FANA, 2002. $5 FTaSU $9 LOCAL
990264979530306576	9910954319106561	51012338	m	 	590	  	$a FY03, Gift of the Patrons Committee of FANA, 2002. $5 FTaSU $9 LOCAL
990264981110306576	9910954315406561	2682512	m	 	590	  	$a Gift of Dr. Thomas Munro. $5 FTaSU $9 LOCAL
990264981670306576	9910954380806561	18486718	m	 	590	  	$a Library holdings include vols. 3 and 4. $5 FTaSU $9 LOCAL
990264982240306576	9910954343906561	10157948	m	 	590	  	$a FY03, In memory of Slayton Underhill and Barbara Curry, 2002. $5 FTaSU $9 LOCAL
990264983130306576	9910954331106561	10093813	m	c	590	  	$a FY03, In memory of Slayton Underhill and Barbara Curry, 2002. $5 FTaSU $9 LOCAL
990264983420306576	9910954363906561	5224680	m	 	590	  	$a FY03, In memory of Slayton Underhill and Barbara Curry, 2002. $5 FTaSU $9 LOCAL
990264984790306576	9910954386906561	51065647	m	 	590	  	$a FY03, Gift of the Patrons Committee of FANA, 2002. $5 FTaSU $9 LOCAL
990264988030306576	9910954380306561	51071472	m	 	590	  	$a FY03, Gift of the Patrons Committee of FANA, 2002. $5 FTaSU $9 LOCAL
990264988780306576	9910954373106561	51071764	m	 	590	  	$a FY03, Gift of the Patrons Committee of FANA, 2002. $5 FTaSU $9 LOCAL
990264996910306576	9910954388506561	27107730	m	 	590	  	$a FY03, In memory of Slayton Underhill and Barbara Curry, 2002. $5 FTaSU $9 LOCAL
990265005350306576	9910954317606561	05509930	m	 	490	0 	$a Abbey arts series $5 FTaSU
990265005350306576	9910954317606561	05509930	m	 	500	  	$a The introduction as well as the selection and arrangement of the reproductions are by Dr. Henner Menz, director at the Dresden Gallery. $5 FTaSU
990265005350306576	9910954317606561	05509930	m	 	590	  	$a FY03, In memory of Slayton Underhill and Barbara Curry, 2002. $5 FTaSU $9 LOCAL
